,PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
15254,15254,-0.168776,-0.280997,0.200958,-0.025912,0.253838,1.407463,0.746026,-1.073572,-0.225098,1.032745,D
15255,15255,0.154192,0.262497,0.283778,-1.284212,0.288815,-0.972695,0.254262,-0.785196,0.546362,-1.077726,H
15256,15256,0.089856,0.284932,0.221317,-0.186295,-0.613734,-0.214664,0.306834,0.640707,-0.127096,-0.101039,F
15257,15257,-0.106127,-0.18755,0.251808,1.192876,0.243206,-0.161496,0.321423,0.049944,0.256722,0.361943,A
15258,15258,-3.498799,0.286737,0.917918,-0.129476,-4.49827,-0.633218,0.341513,-0.158716,0.117517,-0.764963,E
15259,15259,0.182006,0.347944,0.344201,-0.166212,0.212755,-0.799961,0.556028,-0.633521,-0.750592,-0.235228,F
15260,15260,-0.037721,-0.454393,0.438541,1.246777,0.781875,-1.001545,-0.558567,0.341096,1.182749,-0.253737,Y
15261,15261,0.11209,-0.098391,0.061917,0.25533,0.245322,-0.28661,0.324081,0.851318,0.23872,-0.279566,F
15262,15262,-0.079592,0.424508,0.284357,1.043621,0.230486,0.82356,0.4277,-0.479802,-0.078013,0.50201,A
15263,15263,0.070182,0.353389,0.25348,0.428594,0.22374,1.271285,0.515444,-0.671395,-0.04633,1.204974,C
15264,15264,-0.003892,0.053618,0.25297,0.662045,0.196361,0.323525,0.365532,0.285808,0.223143,0.323502,E
15265,15265,0.683884,-0.050666,0.023561,-0.522995,-0.229388,1.149973,-0.008491,-0.793697,-0.580818,1.031857,A
15266,15266,0.634398,-1.246058,-0.599793,0.506141,0.953031,-0.821204,-1.319194,0.372123,1.392488,0.572198,I
15267,15267,-0.093445,-0.462717,-1.771768,0.668188,0.025712,0.601482,-0.162512,0.359795,1.251733,0.938668,X
15268,15268,0.326071,-0.051077,0.146983,-1.14066,0.224161,-0.151215,0.216936,0.348837,-0.190255,-0.356955,A
15269,15269,0.113205,-0.242985,0.312848,1.076509,0.276268,0.153084,0.55549,0.490605,-0.051156,-0.061752,A
15270,15270,0.012968,0.371649,0.419604,0.467339,-1.054496,0.710704,0.131406,0.201407,0.358237,0.720878,F
15273,15273,0.017675,0.583188,-2.59497,-0.015019,0.277689,-0.04484,0.41945,1.379217,0.39187,-0.25186,A
15274,15274,0.156337,-0.058472,0.178772,0.941376,0.25034,-0.150508,0.067591,0.988504,0.281437,-0.303937,F
15275,15275,0.536422,-0.047336,0.032256,0.648603,1.017026,-1.239404,-0.746808,0.723327,1.95133,-0.148205,I
15276,15276,0.02948,0.040289,0.301046,0.250353,0.217957,-0.361175,0.548228,0.102519,-0.030235,-0.05014,A
15277,15277,-0.091959,0.048775,0.330448,1.33783,0.21692,0.137777,0.022782,1.220093,1.243221,0.307729,X
15278,15278,0.16187,-0.601353,-0.484336,-1.416605,-0.070241,0.262103,-0.163704,0.585901,0.028687,0.312673,F
15279,15279,-0.103232,-0.186458,0.307491,0.532449,0.198051,0.758543,0.639009,-1.072503,0.026581,0.658694,E
15280,15280,-0.048779,-0.02143,0.226312,0.254982,0.254294,0.935896,0.175388,-1.109022,-0.642082,0.909041,A
15281,15281,-0.055243,0.315578,0.443838,0.672627,0.232892,0.519908,0.624055,0.516258,0.198773,0.454638,D
15282,15282,0.330747,-0.002988,0.349788,-1.411596,0.272573,-0.16957,0.131578,0.069867,-0.009317,-0.022095,A
15283,15283,0.004573,-0.054237,0.288045,0.652134,0.253896,-0.349524,0.346085,0.788301,-0.047863,-0.517577,H
15284,15284,0.084204,-0.087197,0.186889,0.227518,0.277001,-0.406074,0.550461,0.756192,0.014319,-0.393567,A
15285,15285,0.169003,-0.05354,0.041471,0.255255,0.256615,-0.263262,0.202755,0.454361,-0.104786,-0.156431,A
15286,15286,-0.155643,-0.043935,0.286283,0.953457,0.183485,0.027281,0.210893,1.233324,0.419872,-0.029217,E
15287,15287,0.063724,1.548061,-0.631725,-1.360191,-0.838413,-0.085788,-0.291857,-0.109699,0.226234,-0.554748,A
15288,15288,-0.345875,0.733832,0.770769,-0.506249,0.650373,-1.722714,-1.321902,-2.834766,-2.166572,-1.075187,H
15290,15290,0.007014,0.063519,0.098849,0.382249,0.268158,-0.320438,0.08808,-0.020611,-0.106927,-0.480741,F
15291,15291,0.190367,3.610879,0.212748,-0.002588,-1.079796,0.926778,0.426054,0.387663,0.026078,-0.031519,D
15292,15292,0.930639,0.092207,-0.032319,0.896212,0.253784,0.412887,0.34107,0.595755,-0.100207,0.321787,A
15293,15293,0.021792,0.258552,0.179416,-0.298424,0.26728,-1.278334,0.625464,0.723262,0.525823,-0.876313,H
15294,15294,0.529999,-0.100478,0.012429,-0.259041,0.906991,-1.388477,-1.267678,-0.403858,1.164496,-0.213519,I
15295,15295,0.057423,0.128584,0.214342,0.099131,0.264146,-0.329589,0.426205,0.249472,0.252317,-0.459362,F
15298,15298,-0.130956,-0.814868,-1.380054,-0.902734,0.294765,1.479579,0.313693,-1.010571,-0.152229,0.867311,A
15299,15299,-0.085713,-0.502945,0.64037,1.384511,0.746799,1.148218,-1.079374,0.1357,0.131742,1.81176,Y
15300,15300,0.032733,-0.205347,0.252156,0.59132,-1.102589,-0.887328,0.573653,1.365444,1.027664,-0.72794,E
15302,15302,0.044132,-0.02949,0.204839,0.014367,0.218936,-0.476876,0.180901,0.830308,0.797462,-0.588418,E
15303,15303,0.132518,0.323308,0.376674,0.3929,0.192349,0.689595,0.092579,-0.282181,0.078657,0.599907,F
15304,15304,-0.059654,0.404568,0.406105,-0.17411,0.206349,-0.835872,0.099793,1.165898,0.86781,-0.75552,G
15305,15305,-0.051707,-0.219939,-0.552424,-0.76742,0.236351,-1.604007,0.964018,-2.041717,-1.488147,-0.725734,A
15306,15306,0.252631,-0.150289,0.226761,-0.618363,0.230467,0.109077,0.084387,-0.970813,-0.27819,0.187042,F
15307,15307,-0.075057,-0.362854,-1.054648,-1.47811,0.491052,-0.53267,0.127319,-2.685873,-1.361801,-0.77693,X
15308,15308,0.063326,0.242445,0.304028,0.765583,0.266855,0.431534,0.485569,0.575557,0.18861,0.377914,A
15309,15309,0.047464,0.108467,0.229143,0.998584,0.184091,-0.328368,0.467371,0.532983,-0.401053,-0.078489,A
15310,15310,0.419231,-0.42054,0.355201,-0.966474,0.237,-0.229443,0.655836,-1.792477,-1.199661,-0.161775,F
15311,15311,0.506513,-0.092949,0.116394,-0.435019,0.930151,-1.240732,-1.096047,0.413595,1.92489,-0.126807,I
15312,15312,0.032662,-0.505558,0.06768,0.122328,0.226926,1.473733,0.073646,-0.997042,-0.063552,1.167437,A
15313,15313,0.075571,-0.092677,0.065487,0.503218,0.258918,-0.374186,0.124484,0.973867,0.328464,-0.518758,E
15314,15314,0.601466,0.019294,0.033982,-1.517589,-0.122612,-0.979038,-0.146267,-0.743006,-0.581676,-0.651024,F
15315,15315,0.621526,-0.555153,0.166658,-0.867237,0.982563,-0.960366,-1.401525,0.083,1.555544,-0.520911,I
15316,15316,0.596829,1.435574,0.259084,-1.974498,-1.203016,-0.654734,-0.095942,-2.512608,-1.520897,-1.513454,H
15317,15317,0.09334,-0.022481,0.116947,0.60788,-1.356447,-0.083295,0.511123,0.774403,0.280149,0.502191,E
15318,15318,-0.223887,0.170654,0.156659,0.892112,0.262675,1.720372,0.705526,-0.170167,-0.516941,1.45026,X
15320,15320,-0.122286,0.082162,0.363401,0.490743,0.253088,0.853711,-0.162945,-1.085582,-0.628869,1.312908,A
15321,15321,0.447225,-0.613411,-0.174996,-2.126386,0.444966,-0.24234,0.215819,0.449178,-0.160132,-0.593437,A
15322,15322,0.106502,0.030612,0.301237,0.957191,0.213235,-0.37806,0.24643,1.282885,0.207718,-0.343447,F
15323,15323,0.005767,0.365258,0.306986,1.017087,0.254706,0.712431,0.266502,0.270112,0.117598,0.875503,A
15324,15324,0.164482,-0.258727,0.219578,-1.12975,0.109777,-0.076363,0.030635,1.357774,0.077199,-0.402402,E
15325,15325,-0.121477,-0.295715,0.328071,0.642432,0.16935,-0.445422,0.153963,0.830473,0.07626,-0.300335,A
15327,15327,0.056927,-0.115191,0.25482,-0.562669,0.259467,-0.171878,0.358345,-0.368086,0.146227,-0.263091,F
15328,15328,-0.103046,-0.038016,0.581025,0.771321,0.269949,-0.649468,-0.688639,1.098787,0.019285,-1.059001,E
15329,15329,-0.220841,-0.419202,0.157913,0.511282,0.251162,0.577422,0.213241,-0.441786,-0.115537,0.989574,A
15330,15330,0.179081,-0.191003,0.115012,0.847143,0.286013,-0.185228,0.3427,0.916389,0.201876,-0.117056,A
15331,15331,-0.029419,-0.217721,0.198559,0.695068,0.252125,-0.131324,0.04795,0.650595,-0.007335,0.044901,F
15332,15332,0.038364,-0.216059,0.089681,-0.698968,0.199529,-0.963602,0.5381,-0.209312,0.12219,-0.717838,C
15334,15334,-0.002854,0.197977,0.23337,0.749353,0.253862,0.070499,0.01753,0.233425,0.883084,-0.027946,X
15335,15335,0.099233,0.194367,0.233422,-0.751682,0.262149,-0.743983,0.052269,-0.599248,-0.410811,-0.749621,A
15336,15336,-0.0572,0.321548,0.240261,0.601135,0.276451,-0.189838,0.44517,-0.058856,-0.224933,-0.1545,H
15337,15337,0.155949,-0.207457,0.338834,0.961077,0.200103,0.511429,0.032257,0.539209,0.130499,0.132911,A
15338,15338,-0.198002,-0.334997,0.379146,0.805572,0.241652,0.829564,0.014726,0.012592,-0.068664,0.512567,D
15339,15339,0.085486,-0.057199,0.331601,0.257474,0.236747,-0.248169,0.446292,0.758554,0.206911,-0.418163,F
15340,15340,-3.796073,7.052735,1.015877,-0.032284,-4.740532,-0.931293,0.709712,1.054,-1.657307,-0.048996,A
15341,15341,-0.015071,-0.093479,0.295421,0.978434,0.249864,0.038832,0.031969,0.86615,0.209145,-0.170148,F
15342,15342,-0.040191,-0.083161,0.204188,1.405661,0.277891,0.904481,0.108613,0.69327,0.207209,0.260025,A
15344,15344,0.090737,-0.000691,0.119691,1.314618,0.266937,0.276077,0.053699,0.552538,0.450761,0.389769,A
15345,15345,0.373083,-0.523365,-0.217695,-0.752729,0.260449,-1.19549,0.062395,-1.146987,-0.630504,-1.184348,C
15346,15346,0.650175,-0.089567,0.153603,-0.733967,0.86684,-0.994664,-0.831126,-0.759503,0.360741,0.574654,I
15347,15347,-0.056992,0.121236,0.305881,-0.397495,0.254968,-0.814277,0.33527,0.3618,0.20867,-0.748604,H
15348,15348,0.02581,0.1357,0.232441,-0.373197,0.252034,-1.058414,0.195058,0.285628,0.453976,-0.841462,F
15349,15349,0.045851,-0.295494,0.269316,0.614817,0.222282,1.135103,0.213339,-0.608255,-0.46512,0.913725,A
15350,15350,0.115447,0.202005,0.273843,0.170413,0.217759,0.923826,0.311524,-0.537625,-0.143485,0.578964,G
15351,15351,0.056825,-0.122731,0.229175,1.209324,0.246527,0.550627,0.159523,1.026477,1.404659,0.918289,E
15352,15352,0.082917,0.03319,0.239897,0.838229,0.25787,-0.305955,0.291295,0.566063,0.37356,0.01293,A
15353,15353,0.313581,-0.741783,0.034978,1.09748,0.843157,-0.908211,-1.271596,0.041966,1.457706,0.16751,I
15354,15354,0.076011,0.089439,0.415522,-0.111766,0.242097,0.014734,0.224117,-0.234824,-0.226206,-0.25718,E
15355,15355,0.119647,-0.275788,0.320844,-1.119643,0.198293,-1.118496,-0.021646,-0.938442,0.634972,-1.267033,H
15357,15357,0.064136,-0.14273,0.057567,0.556264,0.235491,0.217706,0.167245,0.479872,-0.033764,-0.121123,E
15359,15359,0.036373,-0.264635,0.29009,-0.644007,0.25305,1.37384,0.61072,-1.000597,-0.175357,1.078142,A
15360,15360,0.028575,-0.149393,0.302489,0.018119,0.262667,-0.260603,0.432882,0.03275,0.044736,-0.162037,F
15361,15361,0.005346,0.378374,0.483918,-1.327786,0.192851,0.233622,-0.078984,-0.036011,0.452833,-0.242298,D
15362,15362,-0.046123,-0.211944,0.150582,-0.080867,0.24525,-0.223493,0.258306,-0.206268,0.030176,-0.233014,F
15364,15364,0.055594,0.170309,0.169499,1.0408,0.267874,0.013738,0.222281,1.17905,0.400541,-0.144538,A
15365,15365,0.163873,-0.253082,0.220737,0.233533,0.24591,-0.018496,0.345646,0.275319,0.150438,-0.220524,A
15366,15366,0.197962,-0.041915,0.262353,-1.038009,0.262387,-0.607881,0.3378,0.800519,0.491979,-0.223241,F
15367,15367,0.193092,-0.173707,0.216516,0.710959,-1.040428,0.693711,0.229089,-0.029199,0.115969,0.258309,F
15368,15368,0.748221,0.091028,0.32226,-1.296945,0.755568,-1.349394,-0.676862,0.677385,1.523931,-0.849569,I
15369,15369,0.122826,0.291931,0.084044,-0.115282,0.248278,-0.538676,0.023841,0.115323,-0.008738,-0.549565,A
15370,15370,0.615422,0.123996,0.460618,0.818033,1.016196,-1.2737,-1.377333,1.432867,1.476793,-0.166584,I
15371,15371,0.152987,0.064558,0.371045,0.315306,0.259278,0.02728,0.103505,0.607784,0.512942,-0.174364,A
15372,15372,0.133403,-0.530577,-0.114432,-0.545505,0.255257,-0.300693,0.6949,-1.017613,-0.575401,-0.589981,E
15373,15373,0.032972,0.333431,0.273767,-0.065855,0.244216,-0.297363,0.246753,0.221627,0.342587,-0.401211,F
15374,15374,0.46988,-0.089938,0.254076,0.452622,0.968253,-0.957455,-0.746914,0.842039,1.717744,-0.182648,I
15375,15375,0.189936,-0.023295,0.248284,0.477818,0.224577,-0.02331,0.371294,0.373269,0.319529,0.057136,A
15376,15376,-0.143176,0.332631,0.397973,0.940455,0.264005,0.280192,0.215736,0.56639,0.287616,0.11043,D
15377,15377,0.089768,-0.060047,0.215636,-0.103028,0.227702,-0.688151,0.058123,0.246603,0.09458,-0.544821,F
15378,15378,0.004111,-0.044206,0.071293,-0.082469,0.272941,-0.360288,0.075601,-0.24691,0.212895,-0.249278,G
15379,15379,0.093616,0.283069,0.305009,-0.067046,0.240552,-0.712748,0.18021,0.461185,0.216333,-0.510151,F
15380,15380,-0.17183,0.194856,0.168492,0.967864,0.283391,-0.152722,-0.292591,1.202008,1.147942,-0.324249,A
15381,15381,0.184592,0.014851,0.329401,-0.547626,0.266427,0.410196,0.191942,-1.054977,-0.309877,0.172061,F
15382,15382,-0.046425,-0.399849,0.128643,-0.610341,0.251881,-0.489355,0.152603,0.106968,0.038231,-0.078146,C
15383,15383,0.258381,-0.720835,-1.510877,-1.619056,0.361914,0.555991,0.238523,0.399394,-0.308084,0.131911,A
15384,15384,-0.168653,-0.352586,0.185594,-0.092276,0.240703,-0.348808,0.338175,-0.214355,-0.072456,-0.504139,D
15385,15385,0.284447,0.189318,-0.386979,-0.74705,-1.034029,0.750369,0.301983,0.301154,0.135594,0.014504,F
15386,15386,0.159209,-0.11283,0.795716,0.632118,0.27397,-0.16534,0.023197,0.894483,0.414097,-0.502739,A
15387,15387,0.06592,0.372047,0.038374,-0.121943,0.247158,-0.896505,-2.131632,0.153285,-0.349265,-1.765994,A
15388,15388,0.011517,0.147004,0.259765,0.077311,0.269802,-0.35059,0.01071,0.126786,0.088466,-0.207564,A
15389,15389,0.091562,-0.526394,0.039112,0.589652,0.228729,0.455603,0.189493,1.150185,0.102321,0.855506,E
15390,15390,-0.046014,0.014961,0.247163,0.539899,0.205547,1.132413,0.425529,-0.240234,-0.18082,1.045831,H
15391,15391,0.050294,-0.168385,0.139455,0.267406,0.251968,-0.047354,0.521649,0.201377,0.094521,-0.357692,G
15392,15392,0.220278,0.128206,0.220498,0.369634,0.266422,0.030885,0.424169,0.098449,-0.174545,0.11729,A
15393,15393,0.085487,0.48863,0.315627,0.492326,0.263263,-0.051924,0.103553,0.415379,0.216324,0.135896,F
15394,15394,-3.701907,0.283763,0.211529,-1.597536,-4.994977,0.126526,-0.027122,-1.172906,-0.651795,-0.524257,A
15395,15395,0.52764,-0.72305,0.028862,0.888529,0.855022,-1.059384,-1.49875,1.328265,1.932291,-0.164863,I
15396,15396,0.199029,-0.19228,0.075136,0.619152,0.221063,-0.083062,0.419573,-0.072674,0.035095,0.015553,A
15397,15397,0.081533,-0.372486,0.293977,0.752037,0.282387,-0.097858,0.538056,0.00751,-0.710593,0.150271,A
15398,15398,0.058713,-0.282153,0.136702,1.501613,0.248927,0.202926,0.153761,1.251137,0.859904,0.677,F
15399,15399,0.004233,-0.135772,0.171122,-0.510912,0.272777,1.261686,0.538947,-1.351899,-0.76127,1.492921,H
15400,15400,0.021425,-0.000837,0.260234,0.140915,0.221362,-0.028715,0.104985,-0.381263,-0.276771,0.141799,A
15401,15401,-0.241265,-0.176952,0.198695,1.141159,0.186316,-0.12727,-0.082088,1.433692,1.696257,-0.028238,X
15402,15402,-0.116755,0.297419,0.350344,-0.048457,0.259517,0.709562,0.145908,-0.440005,-0.33759,0.487844,G
15403,15403,0.076857,-0.142209,0.182482,0.141566,0.256235,-0.643989,0.743249,-0.998564,-0.6212,-0.234299,A
15404,15404,-0.321018,0.302224,0.317384,-0.658903,-0.14072,-1.106365,-0.750684,-2.559772,-2.404409,-1.958885,F
15405,15405,-0.113107,0.189209,0.261438,0.787299,-1.575886,1.956096,0.043638,-1.067752,-0.961591,1.975137,E
15406,15406,-0.230876,-0.233457,-0.110284,0.79758,0.653405,-0.127485,-0.944652,0.328266,0.913343,1.244873,Y
15407,15407,-0.174739,-0.348202,0.215078,0.169531,0.24091,1.026516,0.127219,-0.355495,-0.035222,1.076362,A
15408,15408,0.143949,-0.09713,0.349195,0.37665,0.24943,0.053531,0.330364,-0.397016,-0.699159,-0.056535,A
15409,15409,0.439284,-0.663135,0.199204,1.13616,0.977856,-0.545294,-0.74704,0.620167,0.836646,0.298901,I
15410,15410,0.156032,-0.327794,0.187042,-0.471554,0.156834,-0.097766,0.161868,-0.359566,-0.028975,-0.288026,D
15411,15411,-0.16679,0.033863,0.446291,0.479732,0.251962,-0.534887,-0.185874,-0.757424,-0.249845,-0.281672,A
15412,15412,0.096297,-0.122986,0.112485,-0.881811,0.226509,-0.408654,-0.006931,-1.137713,-0.038001,-0.087369,F
15413,15413,-0.222572,-0.305408,0.151125,0.569203,0.203139,1.420703,0.286298,-0.148678,-0.209544,0.89238,A
15414,15414,0.054022,0.133912,0.153797,-0.021071,0.200546,-0.978273,0.286316,0.757265,0.428805,-0.852949,E
15415,15415,0.091838,-0.163801,0.083118,0.40359,0.214371,0.822021,0.22373,-0.45621,-0.105079,1.204096,A
15416,15416,0.15021,-0.099262,0.228761,0.621055,0.248388,-0.192569,0.365918,0.920966,0.073662,-0.0671,H
15417,15417,-0.07335,0.022719,0.181938,0.672306,0.244403,-0.130141,0.300367,0.594754,-0.224149,-0.098094,A
15418,15418,-0.072219,0.21135,0.351938,-0.024234,0.19598,0.11475,0.014998,-0.95633,-0.084903,-0.274355,F
15420,15420,0.300462,-0.116431,0.184822,0.645569,0.269016,0.655533,0.143971,0.342658,-0.532875,0.298676,A
15421,15421,-0.197276,-0.205285,-3.380779,-0.748723,0.19208,0.187081,0.301284,0.252956,0.048549,0.091021,D
15422,15422,0.242816,0.151327,0.310669,-0.697103,0.27655,-0.926686,-0.023316,-0.090345,-0.079849,-0.658821,F
15423,15423,-0.193916,0.035604,0.098763,0.515447,0.212821,0.140744,0.514199,0.238963,0.367448,0.015385,E
15424,15424,-0.1351,-0.482969,0.054612,0.812168,0.267909,0.832808,0.289349,0.029181,-0.093244,1.030706,A
15425,15425,0.101704,0.168216,0.231765,-0.128816,0.276412,0.129111,0.343346,0.094401,0.187943,0.142744,H
15426,15426,0.149466,0.420142,0.19952,0.010226,0.263294,-0.277025,0.18006,-0.245288,-0.109772,-0.294095,A
15427,15427,0.165382,-0.239165,-0.274781,-1.177718,0.176843,0.904781,0.201163,-0.701229,0.196355,0.942564,A
15428,15428,-0.115113,0.285418,0.220764,-0.105902,0.233577,1.258848,0.457794,-0.562956,-0.574473,1.258545,F
15429,15429,0.118,-0.020726,0.227901,0.27439,0.269607,0.486509,-0.009629,-0.019507,0.001032,0.305771,A
15430,15430,0.147829,0.332634,0.276568,0.642207,0.193578,-0.101818,0.391518,0.180762,0.12358,-0.083349,A
15431,15431,-0.007408,0.217458,0.134343,-0.013036,0.250626,-0.251385,0.354081,0.225535,-0.088427,-0.133284,H
15432,15432,-0.080177,-0.310543,0.080401,0.319328,0.267161,-0.588707,0.153276,0.046836,0.003573,-0.926761,X
15433,15433,0.785801,-0.262435,0.155499,1.051789,0.904435,-0.798912,-0.75677,0.028215,1.181877,0.037614,I
15434,15434,0.083406,0.134798,0.576526,-1.25723,0.259359,-0.69449,-0.03388,0.47649,-0.179647,-0.665765,F
15435,15435,-0.192967,-0.164904,0.398012,0.147424,0.251558,1.231195,0.389345,-0.432051,-0.390814,1.061537,E
15438,15438,0.016572,0.051686,0.093185,0.540571,0.220154,-0.526449,0.106148,0.928328,0.526776,-0.197603,F
15439,15439,-0.168773,-0.33751,0.352258,1.087533,0.671425,-0.607632,-0.897402,1.579183,1.598516,0.94242,X
15440,15440,0.244541,-0.00256,0.158824,-1.242644,0.275916,-0.818054,0.140604,-1.100136,0.41953,-0.779043,H
15441,15441,0.120493,0.089717,0.339859,-0.176946,0.26585,-0.894331,0.368644,0.398765,0.144405,-0.933453,C
15442,15442,-0.304951,-0.258618,0.221569,0.755174,0.290743,1.055572,0.016593,-0.212706,0.108586,0.968265,G
15443,15443,0.108401,-0.322027,-0.058236,-0.52418,0.273955,-0.023631,0.278165,-1.776846,-1.540313,-0.450956,A
15444,15444,0.155461,2.392886,0.20855,-0.126674,-1.386745,1.180783,0.178479,-0.248548,-0.323255,0.917399,A
15447,15447,0.021367,-0.2966,0.211733,-0.375651,-1.073413,0.165595,0.574507,-1.142191,-0.267825,0.230934,F
15448,15448,-0.203725,-0.364232,0.36582,0.694146,0.27042,0.835373,0.194696,0.299756,0.453842,0.657078,A
15450,15450,-0.231143,0.225004,0.851001,1.735011,0.181089,1.428979,0.623483,1.075863,1.604071,0.941896,X
15451,15451,0.631852,-0.278906,0.177127,-0.521449,0.966716,-1.074334,-0.578061,-1.018597,-0.336844,0.237963,I
15453,15453,-0.003019,0.283626,0.040955,-0.174869,0.237236,1.297497,0.326805,-1.071012,-0.440441,1.042223,A
15454,15454,-0.132171,-0.103462,0.448054,-0.127284,0.255006,-0.698053,0.258845,0.968009,0.944951,-0.268286,E
15455,15455,-0.070738,-0.116532,0.06027,0.908261,-1.069215,-0.092572,0.553639,0.272721,0.075411,0.496871,A
15456,15456,0.01887,1.010229,0.161394,0.651122,-1.238144,0.247211,0.211397,0.333642,0.425587,0.470864,A
15457,15457,0.556703,-0.429055,0.047945,-0.89497,1.010125,0.082296,-0.796017,-1.265647,0.915927,1.28868,I
15458,15458,-0.141962,0.236875,0.009625,0.311146,0.252952,-0.543462,0.129434,0.603821,0.304384,-0.609317,E
15459,15459,-0.203218,0.021011,0.099553,-0.018971,0.239456,1.304657,0.477997,-0.755874,-0.493199,1.03278,A
15460,15460,0.242457,-0.289688,0.334308,1.121609,0.854367,-0.880907,-1.407788,0.988902,1.784013,0.440736,I
15461,15461,0.155492,-0.159945,1.003591,-1.943566,0.173714,-0.285918,-0.306943,-0.178475,-0.448288,-0.316121,C
15462,15462,0.010837,-0.138184,0.288441,-0.106728,0.228503,-0.832927,0.380399,0.801444,0.215446,-0.796427,D
15463,15463,0.077863,0.121607,0.230125,-0.057443,0.241623,-0.39967,0.494213,-0.140767,-0.133963,-0.064678,F
15464,15464,0.024159,-0.296159,1.004861,-1.724127,-0.092308,-0.576546,0.544805,-2.202224,-1.242167,-0.43248,E
15465,15465,0.339602,-1.526046,0.48126,-0.500628,0.185841,-0.321509,0.109103,-0.045656,0.301242,-0.432725,A
15466,15466,0.791628,0.212219,0.335227,0.399459,0.934604,0.490553,-1.525717,-1.100594,0.052609,0.027886,I
15468,15468,0.158541,-0.016108,0.179801,0.188444,0.26638,0.217133,0.189972,0.263076,-0.178943,-0.074415,A
15469,15469,0.094817,-0.092543,-1.083386,1.012929,0.267966,0.523191,0.53422,0.589186,0.240961,0.685501,A
15471,15471,0.226681,0.349865,0.197284,0.065152,0.232677,-0.373202,0.450079,0.195344,0.054023,-0.378153,F
15472,15472,-0.057503,-0.241597,0.073197,1.114014,0.261731,-0.273019,0.096305,0.972537,0.284274,0.198224,A
15473,15473,-0.330427,0.208916,-0.209234,0.304921,0.249331,-0.429869,-0.075663,0.712594,0.254207,-0.167952,E
