,Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
10225,10225,0.028642,0.672811,0.117204,2.444702,-198.527906,,-0.03339,1.51785,0.895827,0.321547,0.001705,0.538326,0.045496,0.005693,-960.848765,0.359072,4.244229,0.030216,0.046033,92.526757,,,0.032027,,0.244706,0.120979,,0.125327,4.330684,0.372849,0.053334,126.310386,4.947691,1.17542,0.057552,1.862365,,0.493165,-0.005515,0.284912,0.465876,,140.4805,32.817479,-8.627528,1.198934,112.547276,,,1.094725,0.505237,0.260569,0.881206,1.740594,1610.349031,0.119722,0.090189,1.004548,,3.397356,9.394323,113.473125,5.296958,-2.129836,0
14601,14601,,0.298614,0.367572,,47.256277,,0.229176,2.638847,1.193621,0.577688,0.128962,,0.202702,0.135645,8862.124842,2.099507,7.364637,0.040133,0.085642,,,,,,0.707591,1.526119,,5.906385,3.961199,0.273293,0.145127,,,4.434343,0.047402,1.120488,,0.803941,0.121299,,,,156.488555,111.915559,,,,,,2.649054,,,2.48295,8.272047,3295.953939,0.091358,,0.949956,,,5.016977,,,35.558718,0
13949,13949,-0.016199,0.233107,0.200089,1.309716,-105.910858,,0.085207,3.373769,2.20294,0.279289,0.210014,0.04918,0.143708,0.058366,883.438618,0.257484,2.311338,-0.001786,-0.023655,,,,-0.028968,,0.487238,0.326368,,,3.512479,0.148453,-0.028917,44.897714,9.845746,5.472007,0.046846,1.651994,,0.575372,0.045504,0.222596,,,85.505553,105.558548,,3.060591,,,,3.354985,0.397147,0.090635,,,788.092375,-0.0482,-0.002662,0.893655,,,5.664349,107.671013,9.653009,,0
12234,12234,0.078413,0.551381,0.154433,0.791714,5.183904,,0.1039,1.209545,1.042235,0.603787,0.144401,0.205851,-0.019799,0.101105,-3587.970053,0.555288,2.147737,-0.024335,0.018717,86.334277,,,0.085135,0.156811,0.486293,0.528133,,2.009016,4.291535,0.18309,0.116703,67.784304,6.014864,0.57296,-0.010559,1.955452,,0.492562,0.078023,0.31766,-0.259654,,118.895397,51.002833,3.077916,0.328117,50.463432,,,1.108616,0.557984,0.214464,2.242773,1.202022,-254.902438,-0.009941,,0.909236,,62.87331,6.942111,122.428223,4.943406,4.118913,0
14542,14542,,0.281665,0.080605,3.408188,66.154436,,-0.154849,2.607675,1.744142,0.099585,-0.132459,0.715882,-0.027803,0.055078,-9958.22742,1.127663,5.762518,0.226726,-0.14789,,,,,,0.692688,0.919208,,,2.753004,0.873634,-0.117081,,,,-0.065785,2.132419,,0.355848,-0.027508,-0.560055,,,141.91958,26.143424,,4.966677,,,,2.446495,0.429621,,,,245.769106,,,1.120241,,,10.659483,83.526278,10.212462,,0
12785,12785,,0.611409,0.050747,1.447324,-3672.303331,,-0.136821,2.644671,2.356154,0.640991,-0.17529,0.634957,0.018654,-0.056126,-6380.400358,0.197426,3.984174,-0.037453,-0.007369,,,,,,-0.015891,0.556547,,,2.959765,0.229138,0.020495,,,,,2.529458,,0.227563,,1.474749,,,59.505342,96.43844,,2.045188,,,,2.237836,0.489153,,,,-36.147082,,,1.107303,,,0.329824,97.003048,6.383761,,0
11269,11269,0.201625,0.271042,0.539596,0.790549,97.931425,,0.206762,5.696896,2.018596,0.741402,0.125195,0.09886,0.157929,0.013709,2500.036727,1.014916,8.04367,0.059636,0.029824,,,,-0.025607,,0.41941,1.027189,,,3.51609,0.387311,0.003659,69.819645,10.34971,1.976858,,2.126516,,0.523973,,2.921074,,,157.275273,62.418806,,2.082536,,,,1.258022,0.261561,0.096668,,,1178.301115,0.002437,0.138965,0.827517,,,4.26234,57.82018,5.792367,,0
12082,12082,-0.012111,0.38429,0.068129,,-89.255532,,0.18014,5.515779,0.928203,0.606394,0.132984,,0.093904,0.094439,687.249085,0.724231,1.557986,0.007978,-0.002454,,,,0.023964,,0.410876,1.17518,,1.08397,3.953117,-0.055833,0.092526,,,2.19799,0.081118,1.336145,,0.643206,0.12803,,,,139.847085,63.437439,,,,,,3.731966,,,0.747425,3.443736,1300.015459,-0.001271,0.52486,,,,3.512595,,,6.666895,0
11448,11448,,0.500743,0.165296,5.163191,-356.695708,,0.048806,,1.639308,0.453206,0.084046,1.124749,0.048072,0.105853,4858.666171,1.555007,,0.173565,0.137377,,1.284696,,,,0.802957,0.514919,,1.867339,4.7102,0.279494,0.020999,114.072285,5.88399,3.346582,,1.969666,,0.732256,,1.626879,-0.095053,,118.187896,52.025166,,3.803795,,,,4.455475,0.251872,0.109685,2.697674,1.277593,21794.527476,0.151105,,,,,8.899427,113.305656,9.295564,14.26528,0
15513,15513,0.011056,0.556411,0.066837,0.975579,-57.088743,,-0.025604,0.942322,0.85599,0.049854,0.021675,-0.130762,0.106119,0.067103,-7442.31899,0.383864,2.064346,-0.079994,-0.063002,43.784801,,,-0.115407,,0.56902,0.142482,,-1.159524,4.271427,0.100047,0.111606,198.420643,5.031014,0.083793,0.061331,3.005388,,0.420251,-0.044833,0.144694,0.013627,,156.712448,111.398902,69.278773,0.840648,54.299353,,,0.974043,0.829114,0.100514,-1.879272,2.06468,6646.802553,-0.01672,-0.116337,1.051131,,704.669327,7.404464,210.777736,2.630377,-20.638419,1
10145,10145,0.034241,0.32505,0.129791,1.980288,-59.624505,,0.133765,0.913747,1.033248,0.629386,0.025002,0.391478,0.040469,0.013932,1793.25195,0.14927,2.140176,0.011165,0.064955,32.148033,0.937922,,-0.000499,0.310102,0.332131,0.267342,,1.416863,4.573408,0.48524,-0.007038,62.725804,3.924601,0.301179,0.020952,1.774165,,0.695493,0.089439,0.015489,1.05608,,83.136642,92.242424,-5.013269,1.437007,31.439509,0.06025,0.064342,1.879491,0.350396,0.359213,3.041302,5.851168,2588.102594,0.080084,,,,219.80717,3.683075,97.543955,6.474943,33.531557,0
11802,11802,-0.015428,0.288053,0.310718,2.895382,-73.467501,,0.183385,3.235141,1.00929,0.617753,0.189786,0.886557,0.194675,0.15466,-1624.023972,0.118978,2.842582,0.024423,0.090821,,0.963365,,-0.008282,,0.43503,0.493813,,2.117993,4.880351,0.287089,-0.014063,79.346898,7.889799,1.228982,0.057847,1.181196,,0.45417,0.079763,0.08069,2.695356,,109.798453,38.434127,,0.232379,,,,0.486785,0.399693,0.197038,1.359839,2.615523,8733.285333,0.120512,,1.000291,,,7.266549,142.405267,2.196974,13.291774,0
12104,12104,,0.399526,0.086223,2.303824,81.256266,,0.03275,2.185034,0.964181,0.391209,0.096808,0.326341,0.071186,0.041793,-2159.869921,0.684695,3.6705,0.010616,0.07387,,,,,,0.484104,0.680407,,3.237579,4.031731,0.266512,0.048381,91.654053,5.464632,0.271857,0.056963,1.853389,,0.464632,0.102988,0.023845,0.875657,,68.797837,75.623004,,0.523472,,0.073973,0.046018,2.759282,0.368838,0.192037,1.907875,4.709657,3307.936413,0.064868,,1.003808,,,4.816121,97.731231,8.487894,-9.064433,0
14723,14723,,0.312346,0.185272,3.99037,-17.273992,,0.04422,4.075883,0.860048,0.452498,0.131422,-0.291164,0.051991,0.150771,-5611.909216,0.899847,3.374309,0.114006,0.072355,,,,,,0.28342,0.469352,,-0.816182,4.161865,0.02889,0.046706,85.761186,8.015607,-0.04635,0.056147,1.782441,,0.770905,0.080842,0.884397,2.729706,,146.539718,112.007385,,1.042601,,,,3.044263,0.445246,0.131845,-0.268234,0.692506,580.586789,0.057292,,1.03884,,,7.84636,53.521193,7.566797,10.276458,0
12249,12249,0.030774,0.269908,0.195977,3.616173,58.502362,,0.050201,0.630336,1.15937,0.432462,0.028782,-0.041883,0.048856,0.081157,1396.898939,0.552459,7.144774,0.157935,0.05197,,1.265156,,0.068785,,0.744473,0.040579,,0.38471,4.564944,-0.021985,0.115773,38.971468,6.119791,2.826633,0.013937,1.405707,,0.799397,0.081078,0.948185,-0.586193,,96.58962,106.308958,,0.400045,,-0.019675,0.05886,0.867327,0.301551,0.292629,0.642909,0.852552,13777.608803,0.108894,,,,,6.774778,58.622942,9.45672,1.353631,0
10782,10782,0.003955,0.65596,-0.016787,1.064272,-70.62382,,0.129111,1.486998,0.997459,0.524052,0.121028,0.386891,0.099975,0.108479,5357.640259,0.234732,1.576622,0.056491,0.011462,39.638141,,,0.061663,,0.582506,0.333324,,-0.256962,4.575951,0.133909,0.076039,146.581688,5.91784,0.761164,0.126042,1.826778,,0.477016,0.040179,0.178623,0.126343,,86.303619,101.554877,5.259441,1.203113,24.102416,-0.004931,0.04305,1.296482,0.228867,0.260265,0.740578,1.243016,2658.965465,-0.001934,,,,-77.853212,6.484409,117.25978,6.178236,11.360207,0
12211,12211,,0.51322,0.246521,0.424315,-408.241218,,0.244314,3.181666,2.37873,0.11756,0.039156,0.681534,0.025234,0.243294,7283.268924,1.455311,6.892078,-0.016489,-0.0771,,,,,,-0.063503,0.643057,,,2.916937,0.299088,0.176518,73.485366,2.169999,6.731833,0.191875,1.845203,,0.497595,0.110586,3.13829,,,,,,3.097506,,,,-0.521309,0.490356,0.254441,,,-44.471805,-0.120637,,1.003204,,,,163.759204,10.085466,,0
11824,11824,0.072865,0.374254,0.019122,1.422112,-81.046936,,0.089517,1.60276,0.963217,0.420155,-0.002158,0.138303,0.08867,0.00025,7108.898917,0.186381,2.507931,0.112168,-0.008209,32.984998,,,0.018415,,0.400538,0.133729,,2.85801,4.557408,0.351098,0.011957,66.783707,3.827996,0.160227,0.016562,2.331822,,0.522172,0.005306,0.45064,-0.208077,,162.655763,71.958878,-0.377735,1.001269,37.529285,0.044931,0.037191,1.354581,0.432523,0.337293,0.495072,2.476573,999.253439,-0.008159,,,,158.96944,4.946617,82.201442,3.764819,8.333126,0
12874,12874,0.017853,0.427099,0.359308,2.574825,-18.765065,,0.166552,2.893278,1.195144,0.70496,0.109057,1.044069,0.147998,0.119498,-603.997231,0.621965,7.35977,0.005605,0.083307,,1.216033,,0.111209,,0.314561,0.508859,,0.274801,4.465181,0.222547,0.000306,54.282545,5.934336,1.053353,0.142675,1.197094,,0.738036,0.053985,-0.165684,0.115474,,83.968791,96.922821,,0.821654,,-0.02064,0.086721,0.673296,0.215922,0.218537,1.519567,1.077714,10724.279024,0.094009,,,,,8.279788,39.514588,10.144003,6.840209,0
15795,15795,0.026032,0.610384,0.275135,1.062454,-150.475029,,0.028766,2.195386,1.029757,0.260335,0.103574,0.141677,0.022532,-0.078375,5659.908265,0.014966,3.639631,-0.097708,0.082518,34.342474,,,-0.03858,,0.558364,0.113799,,-0.478535,4.38474,0.757631,-0.12478,225.901013,4.060522,1.327134,0.073838,1.135622,,0.422982,0.076469,-0.108959,-0.900326,,173.418956,98.895076,-62.557992,1.110133,39.924417,-0.045673,0.089149,0.776237,0.267675,0.222517,1.162585,0.562767,4439.69932,0.045018,,0.908123,,-104.53241,6.31018,54.157155,5.429482,10.483915,1
12816,12816,,0.443634,0.312936,2.008071,676.732225,,0.258713,6.066946,2.145256,0.707249,0.07041,0.349135,0.148176,0.253008,6917.09083,0.549348,5.075788,0.116886,0.083507,,,,,,,-0.158305,,10.589019,4.000481,0.258133,0.112332,,11.486283,0.777906,0.201221,2.536565,,0.617339,0.079383,0.61642,-0.20087,,165.761278,98.905704,,2.960818,,,,3.743902,0.205861,,5.381897,-2.877593,1832.989459,,,0.935166,,,3.941873,66.325385,12.50282,6.447465,0
13548,13548,-0.137006,0.560774,0.016855,1.728776,-248.991662,,0.068522,-0.112922,0.777172,0.017993,-0.101575,0.06029,-0.115926,-0.006177,4938.007269,-0.112325,2.193507,-0.01551,0.103019,,,,0.015267,,0.056157,-0.001278,,-0.322211,4.401152,0.062791,-0.079531,163.552988,1.459286,0.484722,0.053985,2.073049,,0.081801,-0.134438,0.945415,,,157.135392,50.024028,,0.006774,,,,1.18436,0.459327,0.58544,0.242637,1.186326,2023.026377,-0.007876,,1.003922,,,7.206108,119.787619,4.811389,-7.337838,0
14894,14894,0.002772,0.411959,0.019733,1.446896,12.488531,,0.044841,2.049633,1.029165,0.642515,-0.004316,0.490539,0.079564,0.113351,1179.847165,0.022685,2.762961,0.132168,0.001916,59.437305,1.349866,,0.008872,,0.382969,0.139304,,1.044428,4.479662,0.350912,0.093232,74.87059,4.583055,0.626039,0.102331,1.641023,,0.648012,0.026871,0.547805,-0.207161,,150.775176,79.214753,1.891174,1.697342,75.982941,0.029327,-0.036221,1.282362,0.384393,0.343129,2.114175,2.600343,3337.554061,0.083831,,,,-14.102111,7.197173,103.430099,5.208811,5.616633,0
14043,14043,,0.682185,0.223569,1.955696,-85.147108,,-0.034846,0.911094,0.856601,0.621117,-0.011464,0.212349,-0.016819,0.010002,11115.329035,-0.005096,0.961975,0.05342,0.054845,,0.924887,,,,0.354698,0.628132,,-1.084843,4.77836,0.412118,0.098996,159.227271,4.946877,1.150703,,0.872659,,0.697662,,0.451443,,,99.355235,65.598852,,0.515429,,,,0.461907,0.202302,0.117785,1.054884,1.453018,16521.728681,0.013366,,,,,3.96911,46.688834,4.611837,-11.395816,0
14552,14552,,0.422039,0.46704,4.808445,11.615542,,0.214835,-0.141614,1.39141,0.427739,0.012038,0.626233,0.143599,0.195035,4875.505866,0.552072,5.392807,0.081212,0.066696,103.656961,,,,,,0.995749,,8.648688,4.012451,0.091449,0.011553,,2.30742,1.633997,0.19935,1.798893,,0.53089,0.105298,0.848944,,,122.940172,76.068299,,0.280335,86.807494,,,0.888564,0.481907,,-2.108412,4.447574,5056.674947,,,0.972268,,14.090841,3.897503,98.122821,4.176584,17.891735,0
15578,15578,,0.599387,-0.10285,1.903271,-7.464657,,-0.067507,-0.317166,1.448451,1.8e-05,0.128445,-0.195042,-0.113805,0.053011,-8710.726737,0.311284,1.301585,-0.045874,-0.102372,,,,,,-0.124436,0.061264,,0.61284,4.182763,1.073311,-0.008705,63.317793,5.47601,0.129984,-0.098648,1.23635,,0.331332,0.021819,0.622166,0.828358,,164.545531,110.702049,,0.710243,,,,1.212082,0.794418,0.436371,-2.471839,-1.76317,-1255.248792,0.004175,,0.946666,,,2.483127,119.244909,1.42701,1.216394,1
13670,13670,,0.541149,0.013676,0.746509,,,-0.012208,-0.402405,1.414206,0.620843,0.010476,0.737253,0.212779,0.021621,5180.723388,0.842051,3.326901,0.122627,-0.013993,,,,,,0.289371,0.609613,,15.411177,5.831988,0.745123,-0.069799,,5.711702,1.894057,,0.906125,,0.715066,,0.16578,3.518111,,71.371326,,,1.525794,,-0.088979,-0.041426,0.490126,0.192852,0.182579,-0.267681,-4.435736,39748.604452,,,0.891481,,,,161.298883,3.634256,-78.9016,0
15325,15325,,0.498013,-0.009267,1.091513,616.387902,,0.116268,2.167834,0.84814,0.689078,0.019971,0.322761,0.089321,-0.005479,8109.299277,0.018349,3.231503,0.102107,-0.021495,,,,,,0.279616,0.532699,,-0.470642,5.460665,0.269092,-0.094131,,5.781002,1.589573,,0.636108,,0.402318,,0.397425,,,69.876405,,,1.060834,,,,1.110114,0.308422,0.306732,0.753929,1.472358,33156.634622,,,0.909704,,,,147.137906,2.989809,2.710886,0
11653,11653,,0.577003,0.218368,0.901148,5.729921,,0.059511,3.149959,1.022957,0.424383,0.126409,0.912285,0.100993,0.041915,11870.743625,0.82497,2.80605,0.031433,0.080831,,,,,,,0.458933,,5.190764,4.011221,0.177781,0.139547,52.543731,2.003167,3.072042,0.055263,2.311193,,0.576583,0.035029,0.989106,,,158.102867,73.939174,,0.677506,,,,1.500579,0.478775,0.145943,6.526173,2.593717,1087.732679,0.151376,,0.888378,,,3.116841,54.610214,8.503426,2.416945,0
13504,13504,,0.559621,-0.056686,1.203823,81.5522,,0.014074,0.269015,0.964433,0.351095,0.101602,-0.047119,-0.035638,0.025898,12486.018225,0.42188,2.495509,-0.05074,0.020849,38.462572,0.806035,,,,0.599405,-0.080887,,0.759554,4.879985,0.467587,0.030538,213.249018,5.558171,1.284104,,2.013692,,0.363419,,0.237245,0.283307,,144.270958,85.483999,,1.416376,53.380904,0.064764,-0.031512,0.49278,0.302393,0.350659,-0.117299,1.066304,-6554.217833,-0.027422,,0.966532,,31.984149,6.246211,65.295282,6.096366,11.796309,0
13977,13977,,0.467698,0.144518,1.486339,49.288352,,0.080009,1.358831,2.786217,0.456729,0.11478,0.379061,0.070063,0.267131,5129.642309,0.856036,1.94093,-0.059876,-0.016477,,1.287294,,,,0.096186,-0.078385,,,3.3995,0.112013,0.031198,64.693091,11.214627,11.397471,0.171777,2.537719,,0.503477,-0.012922,0.224291,,,109.875799,31.490046,,3.579507,,,,2.292838,0.314076,0.205258,,,905.394942,-0.001167,,0.989857,,,11.426678,82.972984,11.127572,,0
11897,11897,0.030682,0.308795,0.42366,3.915921,208.006006,,0.133255,3.427085,1.679966,0.507525,0.196591,0.973977,0.140451,-0.018324,1517.675918,0.591708,6.005089,0.059413,0.041473,86.918734,1.2321,,0.011652,,0.484639,0.828951,,0.36496,4.505719,0.357438,0.004931,91.114956,6.110961,-0.093202,0.152221,1.940721,,0.820008,0.018335,-0.016025,0.107747,,152.772167,52.586668,0.591653,2.539053,126.913209,-0.073401,0.021386,2.047643,0.44147,0.284607,3.027305,3.510852,14251.756733,0.03043,,0.910061,,8.639618,4.269615,52.029815,3.682677,7.518188,0
11323,11323,0.140126,0.267426,0.194834,2.782176,29.604138,,0.138375,2.143678,1.148071,0.459921,-0.005954,0.96044,0.127624,0.006366,4887.473169,1.209555,4.789985,0.151012,0.048565,,1.351279,,0.013688,,0.350109,0.728561,,1.763833,4.574021,0.244292,0.042223,115.347676,9.669464,0.507045,0.163968,1.993695,,0.793642,0.005807,0.880269,-0.069633,,144.479811,71.197648,,0.474115,,-0.016184,0.083643,1.035056,0.167002,0.164201,1.37277,0.638604,10817.283133,0.040907,,,,,6.970872,65.474027,4.904815,4.172653,0
10212,10212,,0.653104,0.390571,3.124619,60.858159,,0.14685,3.10363,1.291516,0.641906,0.166728,0.711737,0.084547,0.114341,6293.490389,0.395576,4.443403,0.122987,0.107896,,,,,,0.645474,0.649426,,0.265811,4.061386,0.074288,-0.025411,94.549306,8.309551,1.569238,0.064174,1.121619,,0.708416,0.034787,-0.296937,,,77.801799,38.391033,,0.417247,,,,1.63169,0.422016,0.26512,4.989822,-0.800596,4369.169937,0.08044,,,,,8.097119,76.348198,4.856775,-0.392669,0
14744,14744,,0.754528,0.556795,2.156968,2595.621005,,-0.186309,0.303821,5.031914,0.617786,0.45156,0.855907,0.032331,0.303973,467.367824,0.916822,1.069718,-0.012773,0.019675,,,,,,0.230948,-1.514017,,,3.254016,0.092814,0.027975,,,,,4.690928,,0.415534,,0.603837,,,59.258544,60.495211,,1.981061,,,,2.315393,,,,,222.031638,,,0.880797,,,5.382547,85.089208,3.726534,,0
15238,15238,,0.358783,-0.153073,3.180468,-82.448957,,-0.034182,2.975166,0.936268,0.367885,0.129858,0.471182,0.008497,0.049208,-6962.969964,0.776168,0.020973,-0.018045,0.028485,,,,,,0.690673,0.418448,,-0.135884,4.25767,0.428593,-0.027751,128.875165,2.543748,1.563971,0.037751,1.291645,,0.693394,0.076351,-0.223627,-0.515291,,91.219101,16.459752,,0.934568,,,,2.855105,0.208141,0.241595,1.84227,0.233432,318.310798,0.106212,,0.992694,,,8.370802,71.809263,5.89528,-0.949225,0
12575,12575,,0.182184,0.11702,0.746015,36.123021,,0.164353,2.617056,1.302575,0.49372,0.230147,1.58774,0.091961,0.057117,-376.131503,-0.131306,5.861682,0.062963,0.048409,,,,,,,0.592935,,-2.317983,3.691208,0.07727,0.177234,105.707812,6.21811,3.393344,0.194572,1.293144,,0.834598,0.136743,0.787486,,,120.38954,69.248614,,4.60731,,,,2.790196,0.420709,0.201845,-4.643504,11.711177,2062.12588,0.075802,,0.863943,,,8.948837,46.696851,9.431286,-7.686685,0
11210,11210,,0.353304,0.192549,3.985055,-0.734891,,0.017053,1.390396,1.710518,0.419744,0.072394,1.088377,0.060265,0.016895,-537.973217,-0.083821,3.913508,-0.000997,0.096522,,1.231399,,,,0.253072,-0.020305,,,3.27391,0.016041,0.023055,89.465039,10.769678,2.477985,-0.042017,2.12254,,0.387675,0.124508,1.197479,,,69.563708,49.05513,,2.689514,,,,2.520451,0.42973,0.186723,,,487.917842,0.050847,,1.012722,,,3.734207,91.840056,3.346647,,0
13999,13999,,0.432092,0.351666,1.594562,55.494517,,0.073688,2.131916,1.227318,0.528778,0.033106,0.107054,-0.004662,-0.021399,-3091.741746,-0.120528,5.812838,0.126801,0.018798,,0.882642,,,,0.393442,0.236524,,-0.79225,4.907992,0.354046,0.146475,90.743918,1.917572,1.279345,,1.19003,,0.534519,,0.001952,-1.726634,,131.93354,68.427509,,1.067292,,,,1.186005,0.247714,0.290903,1.346544,0.776882,21176.910223,0.007986,,0.99898,,,3.912347,141.739954,6.716606,-3.308109,0
11314,11314,,0.532998,0.509811,4.487294,57.325435,,-0.013144,0.465352,2.812189,0.665829,0.228953,1.849725,0.11074,0.336781,-1899.465369,1.599597,3.084625,0.3118,0.068461,,,,,,0.301513,1.631884,,,3.43657,0.199797,0.057368,27.560777,2.960568,10.347355,0.151641,2.476004,,0.575209,0.066128,0.169196,,,141.344618,58.007581,,3.590124,,,,2.839906,0.528012,0.246257,,,662.101036,0.130296,,0.818444,,,5.318659,79.880979,13.505605,,0
13742,13742,,0.656933,0.07323,0.59905,25.982032,,-0.285106,0.429327,4.009035,-0.037558,-0.029865,-0.373511,-0.045045,-0.178494,-949.006081,-0.525593,0.898187,0.339821,0.008317,,,,,,-0.429145,-1.12133,,,3.284418,0.230576,0.074869,59.772666,4.623654,7.184117,,5.661301,,0.594396,,0.464152,,,63.391803,43.197891,,1.568443,,,,1.473812,,0.121729,,,918.973254,0.072575,,1.040321,,,10.140735,53.036139,4.848398,,0
13475,13475,,0.398175,0.146055,1.223312,56.002282,,0.027482,2.711084,1.115736,0.675007,-0.009304,0.557733,0.09138,0.101295,-5002.798082,0.944269,1.248292,0.109203,0.123986,21.905089,1.23291,,,,0.52882,,,-0.338218,4.936624,0.319542,0.092453,89.869639,3.526274,1.182247,0.177601,1.408024,,0.548216,0.105941,0.525407,,,66.910834,65.716635,,1.446222,74.737064,,,1.401548,0.179218,0.111977,0.257453,0.85248,2973.701389,0.167673,,0.827836,,2.376761,4.34627,76.208493,3.714152,-3.364418,0
14504,14504,0.047238,0.299583,0.155699,3.128221,34.962786,,-0.045716,2.817891,1.91368,0.490934,0.214406,-0.16354,0.164928,0.189233,-866.714708,0.16699,2.840634,0.062782,0.118985,,0.83381,,0.000748,,,0.66505,,,3.614331,0.327467,0.111938,116.536564,7.986707,6.107376,-0.032596,1.392973,,0.45214,0.030854,1.650418,,,,,,3.312649,,,,2.213712,0.316591,0.309684,,,1316.966941,0.021883,-0.379025,0.874857,,,,50.920023,2.403687,,0
11643,11643,-0.006974,0.454636,0.024311,2.535318,-0.834045,,0.019812,1.550294,1.199494,0.427065,0.060337,0.566363,0.063536,0.073414,-1537.554045,0.117115,1.820318,0.025493,0.050167,85.498813,1.315204,,-0.011911,,0.251728,0.047407,,0.370918,4.474351,0.472132,0.088319,84.838446,6.979382,1.280797,0.090501,1.212651,,0.611472,0.08783,0.671192,0.077671,,154.44295,38.130171,1.734426,0.80974,57.603017,-0.010721,0.047633,2.081618,0.459313,0.303015,2.006819,1.248469,1826.651056,0.031715,,,,-0.748568,7.853054,72.686379,4.046688,-0.69108,0
14117,14117,0.229086,0.437131,0.527429,1.757966,122.080339,,0.019663,2.054219,1.920319,0.54794,0.190941,-0.243127,-0.023001,0.031285,-730.444705,1.752236,3.330525,-0.000155,0.229541,,,,-0.063301,,0.261788,0.7169,,5.521844,3.958078,-2.347907,0.19388,,5.215973,1.800344,0.255332,2.054665,,0.684443,0.137666,0.908591,,,202.935372,42.848005,,1.677787,,,,4.181298,0.30012,,1.549777,-0.366183,2545.814605,,0.327901,0.770669,,,7.585457,59.782452,10.928409,-2.74251,0
15182,15182,,0.25674,0.28587,4.172868,-355.569638,,0.227625,2.955589,2.086045,0.461293,0.30808,0.967274,0.105013,0.03923,-160.520124,0.721313,4.015971,0.109959,0.144453,,,,,,,0.935851,,4.98737,3.889498,0.01237,0.037595,,3.368299,7.995395,0.057169,1.33424,,0.594077,0.074318,-0.295401,,,87.285018,80.18853,,3.230911,,,,2.602911,0.202859,,8.729845,6.918191,3586.66834,,,0.954787,,,6.318925,80.566746,10.378641,-2.716052,0
