LINK_COL,Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
C15479,C15479,0.162565,0.465785,0.106288,2.537997,-34.251402,,0.144504,0.736788,1.046464,0.494104,0.114316,0.369479,0.176384,0.229196,-1562.743738,0.391125,2.787456,0.183584,0.041316,48.79284,1.294984,,0.078297,,0.234558,0.608808,,0.834847,4.367528,0.562059,0.096163,123.904849,4.662721,0.642438,0.128019,1.763641,,0.585142,0.077465,-0.061629,-0.239874,,77.560079,95.750296,-0.243394,1.823153,52.084481,,,0.722936,0.365961,0.252701,0.512156,1.458589,4881.879534,0.154016,0.449324,0.832032,,14.987509,5.94354,104.147216,3.371649,2.878576,0
C15900,C15900,-0.230572,0.584968,-0.558657,0.958309,-302.316012,,-0.075931,0.793144,1.665723,-0.14601,-0.108667,-0.469867,-0.219989,-0.246595,-7598.229571,0.039344,1.239569,-0.20915,-0.317367,,,-0.381351,-0.096579,-0.163659,-0.062468,-0.18717,,,3.197606,2.333537,-0.293999,212.813837,0.678579,0.93444,-0.149728,1.481578,,-0.514855,-0.219003,-0.060876,0.204249,-0.110767,245.738274,125.014623,,0.906182,,-0.450813,-0.381839,0.54964,0.418669,1.005538,,,-1659.531573,-0.168391,1.227588,0.991022,,,3.649961,149.848129,2.413682,,1
C15063,C15063,,0.638303,0.05937,0.758704,65.219519,,0.054856,2.736797,0.898366,0.453215,0.066563,0.048024,0.098219,-0.016112,-1417.595237,0.06369,2.534349,-0.012521,0.080253,,1.04213,,,0.028204,0.224923,0.08285,,-0.456212,4.08788,0.638544,-0.007869,93.90436,6.335416,2.480587,0.079299,2.466535,,0.361357,0.079698,0.732455,,,136.815882,50.661091,,0.686687,,,,0.81901,0.229553,0.263605,0.485094,1.198955,2040.798224,0.063943,,0.989636,,,3.514408,95.581512,4.594747,9.117055,0
C11353,C11353,0.097606,0.167922,0.291775,0.668058,-70.340219,,0.063493,7.588754,0.998987,0.738846,0.215451,1.770319,0.171573,0.001703,1695.770813,0.752663,15.006433,0.043937,0.053766,,,,0.063143,-0.00445,0.42835,1.04741,,-2.547134,3.94828,0.301536,0.152875,56.386028,0.867643,2.092704,-0.000619,0.71852,,0.531645,0.166017,0.004722,0.137357,,103.084773,23.880849,,1.155797,,0.122731,-0.045452,4.639903,0.170071,0.147661,-0.592059,3.789334,3299.041527,0.056224,0.304225,0.794266,,,13.649664,90.439859,4.813771,2.306721,0
C12906,C12906,0.107968,0.574112,0.084583,1.663253,24.564105,,0.143818,2.692068,1.018056,0.503586,0.052852,0.474551,0.090237,0.0508,1771.79409,0.379912,2.851116,0.083905,0.034327,30.912649,1.138352,,-0.016882,0.200561,0.651203,0.421636,,1.876641,4.791673,0.158714,0.057314,91.559632,4.659574,0.347965,0.050739,0.816727,,0.715245,0.096072,0.70098,0.071328,,86.195712,44.333038,0.085022,1.561677,20.891416,-0.022168,-0.045578,1.669618,0.395842,0.182853,0.38522,3.193518,5369.184862,0.001991,0.24882,0.897593,,2.249329,10.878132,71.512245,7.031234,-10.180241,0
C10566,C10566,,0.550925,0.126841,1.874302,-38.761296,,0.098648,1.516869,1.127334,0.530238,0.156873,0.048394,0.188809,-0.012307,-646.997279,0.559475,4.320365,-0.017982,0.138446,40.985186,1.156517,,,,0.645617,0.025496,,0.18202,5.809125,0.288993,0.197086,144.463961,2.790286,0.586428,0.192758,2.012858,,0.746314,0.106798,0.245439,0.458465,,99.624287,49.820791,,0.721206,71.334145,0.100738,0.061454,1.039008,0.36941,0.154011,0.830105,1.203753,87267.92807,0.029025,,0.955167,,6.618301,5.634155,94.960792,4.735959,0.816324,0
C11033,C11033,0.077452,0.2786,0.182527,3.161233,44.560513,,0.062106,2.951991,1.102593,0.769725,0.015419,0.528805,0.0409,0.056587,1113.779025,0.18203,5.572609,0.10349,-0.00862,29.072024,1.107822,0.130171,0.045865,0.257823,0.428178,0.209454,0.183375,0.734049,4.500756,0.03624,0.073975,71.486458,8.24627,0.168602,0.061976,1.061409,,0.619845,0.014741,0.534562,0.218503,0.034555,125.06348,76.202442,0.275821,2.126789,77.027475,0.069219,-0.003863,1.049521,0.296831,0.247653,2.283395,1.540976,9476.853678,0.059979,0.113041,0.94864,,4.917404,4.609849,53.798136,7.011325,3.107679,0
C12118,C12118,0.142594,0.14545,0.604905,3.715061,132.795705,,0.175335,3.307281,1.276481,0.698389,0.282068,1.06334,0.249491,0.215245,439.677759,1.446982,5.010421,0.292223,0.151138,,0.833001,,0.09013,,0.439035,2.009149,,4.556086,3.961734,-0.275051,0.162563,47.224031,9.785796,4.348395,0.10242,1.761278,,0.7422,0.058802,0.178025,1.004988,,93.595494,55.895349,,2.264026,,,,2.210589,0.244806,0.266403,7.307571,2.976061,3752.266432,0.149872,0.381708,0.843105,,,6.659859,74.793009,6.428192,4.202064,0
C14310,C14310,0.078381,0.576319,0.08312,1.324798,-12.515327,,0.071805,1.64942,1.153651,0.707699,0.144023,0.485033,0.044326,0.081026,1738.472583,0.283834,1.303856,0.048543,0.090978,80.853304,1.079482,0.076538,0.097094,0.428105,0.637596,0.619358,,0.253056,5.632199,0.362416,0.022019,149.256585,4.340707,2.121318,0.1234,1.821322,,0.800954,0.031508,0.417266,-0.105189,0.090521,77.3038,45.593053,0.576691,1.06532,91.110444,0.078043,0.025111,0.884993,0.320247,0.268797,0.977123,1.219051,35434.94238,0.058787,0.017572,0.893083,,6.069053,8.122307,115.503013,6.105998,4.480318,0
C15147,C15147,,0.632472,0.040952,4.351123,-66.02051,,0.16109,2.911884,2.112958,0.359222,0.17931,0.315477,0.009894,0.105848,-3169.04581,1.762535,2.21458,0.036516,-0.012574,60.707306,,,,,0.077664,0.222581,,-0.910197,3.505393,0.083877,-0.00411,85.297384,3.357138,2.094096,-0.072306,2.124595,,0.526588,0.051785,1.136168,0.678067,,49.520277,18.690875,,2.484682,51.613978,-0.028482,0.037538,2.341415,0.399879,0.264116,-4.605286,3.793108,506.157673,0.110936,,0.947891,,10.525817,40.694523,54.171705,8.208943,-18.838173,0
C14800,C14800,0.091791,0.603615,0.204935,1.702231,-10.941666,,0.061873,0.41011,2.08581,0.54161,0.123657,0.018084,0.02552,0.120783,4377.704199,0.087744,1.83611,0.061048,0.048629,20.768283,,,0.055762,,0.218254,0.213837,,0.90509,3.94229,0.37114,0.034871,104.592463,4.276965,2.864022,0.097768,1.676239,,0.327831,0.073544,0.315694,0.774499,,133.191139,113.854594,-6.093362,0.784023,42.54096,-0.024137,0.05389,0.97708,0.463937,0.351444,3.646455,3.524833,729.880677,0.018899,0.014435,0.949795,,48.143133,4.234993,120.206995,3.169268,10.134621,0
C14484,C14484,0.053012,0.441776,0.221319,1.45133,-6.223992,0.166655,0.083861,0.877355,0.947155,0.41947,-0.008911,0.129496,0.00623,0.003221,3274.326365,0.305805,2.37992,-0.012442,-0.00038,60.864724,1.14167,,0.001172,0.118845,0.439072,0.226989,,0.317256,5.16572,0.448613,0.069591,106.094969,5.449583,-0.028863,0.062943,1.276192,,0.550023,0.065161,0.01931,0.286487,,100.112624,89.840573,-0.038441,1.075117,36.644884,0.072108,0.00052,0.972266,0.461776,0.464883,1.414871,1.189896,7242.837685,0.023427,0.038323,0.915876,,6.688089,5.715037,66.286985,4.098215,5.673925,0
C14875,C14875,0.15201,0.399103,0.313976,2.121202,77.478858,,0.117265,6.09875,2.008227,0.711199,0.336774,0.575724,0.188006,0.27745,179.628374,1.587806,7.754076,0.293074,0.110764,23.555266,1.257877,,0.065937,,0.660253,1.202095,,7.697227,3.396152,0.173902,0.077958,33.855799,11.520099,9.030563,0.263802,1.935137,,0.889872,0.052579,2.271991,0.82716,,95.170179,63.628484,3.709998,2.18212,14.817349,0.062514,0.074807,2.628933,0.323419,0.18528,7.95019,3.073854,1088.262277,0.070575,0.24646,0.814848,,19.454026,6.366825,59.606498,7.683934,11.85447,0
C13824,C13824,0.014697,0.71939,-0.127127,1.025213,-35.371766,,0.046386,0.748824,0.977453,0.204029,-0.031637,0.078066,0.004973,-0.055262,-52.773182,-0.056972,2.085198,0.026125,0.018171,47.363941,1.278,-0.04575,-0.053392,-0.18198,0.445052,-0.063163,,-0.306996,4.929593,0.528104,0.046181,199.313661,3.654557,0.21029,0.018903,1.866918,,0.570167,-0.055205,0.087782,0.328416,0.061822,132.877159,86.882871,0.832713,0.843824,35.125596,-0.032202,0.02334,0.903319,0.588232,0.235306,0.880051,1.286348,9074.853414,0.055833,0.275363,0.981059,,22.130382,3.986971,203.46055,2.731089,3.380529,0
C13955,C13955,0.024848,0.50121,0.034718,1.284831,-44.094147,,0.047529,0.611401,1.109796,0.411379,0.050768,0.127565,0.085398,0.095632,4424.397687,0.332279,1.909766,0.076048,0.013753,30.074731,1.114593,0.03687,-0.000305,0.033578,0.478966,0.249225,,1.971367,4.175375,0.218172,0.043419,154.272863,3.659054,-0.086235,0.097766,1.316246,,0.620214,0.016579,0.329473,-1.693865,0.057463,121.150398,57.352719,-0.056989,1.457564,33.458455,-0.032552,0.040295,0.98285,0.338408,0.349647,1.774251,1.166177,-27.594722,0.043316,0.174643,0.952481,,6.7894,3.813807,153.730767,2.324574,9.436566,0
C11453,C11453,-0.006545,0.527143,-0.101164,1.001104,7017.056492,,-0.088645,1.229072,5.790807,0.325735,-0.100057,0.975327,0.037677,0.300982,-3292.467224,-0.048124,0.590702,0.173591,-0.006271,,,,0.027858,-0.010797,0.054534,1.026751,,,2.909489,0.030749,0.048217,,,,-0.030752,5.864995,,0.067927,0.028783,0.829692,,,40.389651,35.2912,,1.610035,,,,1.406492,0.472057,,,,287.884868,,-0.686668,0.88013,,,16.259351,27.008603,15.707487,,0
C13592,C13592,-0.012064,0.559553,-0.00632,1.016517,-42.507744,0.256771,0.021443,1.272282,1.046142,0.333917,0.018228,0.024175,0.078416,0.009401,818.888956,0.196866,2.483383,0.090268,0.025849,31.529116,,0.091253,0.042406,0.119323,0.439798,0.140413,,0.154844,4.472752,0.154225,0.002325,115.63817,6.277598,0.349969,0.01033,2.160938,,0.643017,0.034493,0.208574,0.135993,0.045963,52.842524,44.743937,0.38396,0.592524,50.998948,-0.048421,-0.009529,0.98615,0.429157,0.184455,0.56852,1.015561,3131.928346,0.037557,0.035612,0.930999,,12.428956,5.883227,75.963759,6.280693,2.164479,0
C12552,C12552,0.145847,0.284639,0.27014,2.56977,-11.25514,,0.072122,1.338932,1.043442,0.52901,0.171301,0.538701,0.166225,0.017317,259.016247,0.550179,4.043052,0.062522,0.051153,59.339727,1.234359,,0.010927,0.13904,0.717979,0.400528,,1.055201,4.842067,0.337563,0.082592,120.563338,2.181095,0.059089,0.058859,1.214289,,0.687657,0.097093,0.367517,1.246994,,112.123957,53.885131,0.682337,0.951522,58.48995,0.106456,-0.013177,2.129995,0.275979,0.175528,1.661344,1.156362,20258.49168,0.060521,0.208364,0.891675,,6.386337,7.721355,108.700693,7.807198,1.753256,0
C14473,C14473,0.008714,0.566302,0.151287,1.943357,18.989421,,0.010663,1.026469,1.041022,0.421328,0.068331,0.0306,0.049238,0.0446,748.707302,0.11199,2.854026,0.075075,0.039811,36.319827,0.967439,0.022011,0.018179,0.04865,0.546063,0.146271,,0.118149,4.523332,0.059737,-0.00635,62.653589,7.694859,0.53277,0.061073,2.554816,,0.615553,0.009875,0.363179,0.246126,0.056272,96.4395,43.988003,0.176617,0.852038,30.374522,-0.041892,0.004546,0.809765,0.289925,0.243606,1.464318,1.175761,9189.694905,0.005199,0.136807,0.954456,,18.712841,9.249449,62.027142,5.122464,8.016666,0
C15836,C15836,0.028549,0.580929,0.255788,1.735896,-43.740221,,0.049794,0.858764,1.855149,0.418193,0.125297,0.148034,0.050742,0.008538,14197.68522,0.183962,1.203337,0.027678,0.020539,14.690823,,,0.008201,,0.39646,0.17031,,1.334545,3.951551,0.434409,0.027481,166.814501,4.094873,2.416322,0.064022,1.626009,,0.300464,0.009312,0.19731,0.565329,,122.273786,99.034087,9.430953,1.125879,34.623516,0.021587,0.036098,1.121053,0.508231,0.405528,2.019999,1.613126,1502.03461,0.016238,0.007092,0.986577,,59.876611,3.353098,159.672267,4.356372,7.533518,1
C12324,C12324,0.083765,0.465255,0.42946,4.648999,56.487005,,0.1444,2.111287,1.470233,0.521332,0.133297,0.66745,0.166415,0.198244,73.534228,1.316454,1.444667,0.127061,0.108572,89.553446,1.217024,,0.048827,,0.597846,0.931775,,-0.703986,5.229473,0.26335,0.138084,61.892638,11.703718,6.759739,0.068593,1.000885,,0.69198,0.083946,0.993633,0.12186,,147.92102,76.969219,0.451053,2.639266,98.085689,0.059917,0.107209,2.3258,0.180772,0.133159,4.38991,4.205302,99660.50647,0.119446,0.163141,0.908533,,7.307713,3.559477,43.530662,2.688709,10.311831,0
C14238,C14238,0.175049,0.332982,0.405692,3.796121,-36.911123,,0.136462,1.488622,1.069489,0.724042,0.048698,0.098245,0.07673,0.121107,-424.976628,0.624303,5.4138,0.154775,0.156588,59.766672,0.883768,0.10905,0.054438,0.519929,0.54919,0.694531,98.337552,1.754296,5.202839,0.343171,0.093448,71.420603,6.26233,2.241801,0.051459,1.685493,,0.600447,0.049297,-0.051663,0.1058,0.120958,115.770422,80.606283,64.141382,1.31776,30.84415,0.138446,0.022466,1.225209,0.312633,0.339464,1.238717,1.085876,45519.1274,0.121502,0.212525,0.936608,,-192.664918,4.066032,75.114778,4.665731,-5.691774,0
C11664,C11664,0.028186,0.463433,0.00035,2.48114,23.437608,,0.081861,2.132638,1.380882,0.33586,0.022771,0.320662,0.093214,0.007905,214.618241,0.392965,3.360874,0.106243,0.091814,42.217995,1.128422,0.097875,0.044227,,0.481741,0.352174,19.651628,1.804506,3.90318,0.249958,0.018143,61.916481,4.862289,3.304803,0.095118,1.629882,,0.707412,0.015148,-0.082345,0.121695,0.047963,79.819046,78.549786,1.081802,1.448849,30.754375,0.112736,0.078295,1.395331,0.280179,0.383298,0.949601,2.634757,688.673079,0.062452,0.072531,0.935259,,20.463468,6.588869,109.00831,5.950016,4.190511,0
C12362,C12362,0.016342,0.594207,0.29254,1.619901,6.184814,,0.107425,0.477934,2.235271,0.510108,0.205202,0.194864,0.078678,0.204929,2169.195761,0.313086,2.031459,0.107243,0.008273,26.571334,1.137933,,0.051586,,0.291613,0.52197,,3.840887,3.856522,0.243817,0.030406,95.902195,5.331428,3.547386,0.129343,2.281525,,0.557079,0.063177,0.107401,0.849287,,92.532667,62.265695,1.743868,0.926822,30.776846,,,1.515245,0.460961,0.259035,1.651251,4.532846,2851.410777,0.070836,-0.016356,0.985647,,28.803295,6.215616,85.904106,5.653132,11.533614,0
C13735,C13735,,0.583727,0.180529,3.99023,-65.427393,,0.16984,4.615785,1.582482,0.598416,0.289575,1.688545,0.063746,-0.01139,-457.271672,0.059,2.006583,0.203946,0.119798,46.095556,1.446232,,,,0.194253,-0.261448,,-4.473362,3.318627,0.034081,0.06998,41.454899,3.809588,8.046452,-0.085188,1.41995,,0.796028,0.038606,1.825194,0.107868,,90.354183,9.948544,,1.938521,27.140115,-0.033846,0.035165,0.982038,0.413708,0.275742,3.077999,-0.35959,461.127666,-0.012279,,0.908702,,-24.461347,36.648737,53.732755,8.89317,8.430715,0
C10195,C10195,0.071975,0.381205,0.202764,2.126818,10.808412,,-0.005509,1.863196,1.027898,0.552234,0.021005,-0.036799,0.087785,0.053523,-500.216308,0.011417,1.651729,0.021207,0.023748,32.692499,1.081019,0.101807,0.006295,0.130617,0.61545,0.224303,0.182065,0.454243,4.520601,0.357865,0.05014,86.87822,5.559294,0.384688,0.053483,2.283388,,0.694235,0.050798,0.26728,-0.021812,0.030289,75.054244,69.535996,0.570711,1.600646,18.708646,-0.000213,0.006241,1.934812,0.31393,0.168887,0.745242,0.978879,8909.512981,0.044979,0.084818,0.935961,,23.884113,5.700597,44.074596,3.880952,3.935711,0
C12608,C12608,0.001595,0.376253,0.302864,3.692628,-24.39684,,0.19854,2.728997,1.211438,0.774984,0.088671,1.007594,0.087078,0.022112,54.465126,1.435948,6.461506,0.155774,0.093698,56.012909,1.035259,,0.073263,0.040625,0.379248,0.479391,,-0.376073,4.540246,0.371279,0.008235,65.248711,10.417421,-0.645191,0.195376,1.465225,,0.558972,0.113338,0.858845,-0.008909,,113.509187,27.882859,0.565746,0.832035,57.122895,0.105196,0.022714,1.563906,0.295254,0.205186,1.871013,0.906354,11262.7368,-0.001126,0.131204,0.980679,,7.762462,13.072419,62.08946,7.60041,14.570247,0
C13448,C13448,,0.555779,0.164453,1.527536,-24.718961,,0.129545,0.876658,1.017153,0.45115,0.060789,0.427973,0.129219,0.028267,410.558147,0.459688,1.579248,0.039263,0.087339,54.067921,1.371865,,,0.098933,0.623796,0.423438,,0.586446,4.757316,0.367898,0.084076,113.986938,4.688969,0.971904,,1.51851,,0.597663,,0.036388,0.045376,,132.282202,48.953434,,0.628258,76.939088,0.082026,-0.017275,1.295665,0.283013,0.130589,0.713723,1.003738,7209.394445,0.077293,,0.96451,,10.38072,4.830501,43.635935,8.151274,2.298888,0
C14230,C14230,0.044382,0.455123,0.285057,2.021519,-50.281423,,0.132929,1.066008,1.127928,0.614383,0.108228,0.003709,0.077597,0.119161,3135.702304,0.197901,3.032574,0.129067,0.092241,121.418673,1.369512,0.121923,0.071609,,0.336784,0.392076,14.239289,0.798457,4.519491,0.173408,0.056988,108.157678,2.463134,0.228478,0.045727,0.948764,,0.677617,0.072591,0.114438,0.184123,0.067552,136.516967,87.929218,0.121323,0.789685,92.086189,0.05643,-0.017056,1.886888,0.452871,0.424891,1.48735,1.000861,11490.14899,0.030161,0.062442,0.931418,,2.97635,5.29569,107.860763,4.584743,1.635143,0
C14565,C14565,0.111464,0.509684,-0.053826,1.397796,-91.892042,,0.121915,0.164823,0.929705,0.333073,0.028129,0.189481,0.022333,-0.032948,6085.788185,0.290715,1.884567,0.001422,0.052015,,1.091675,0.103445,0.02767,-0.023385,0.334828,0.086565,,-0.271276,4.171462,1.388516,0.054079,92.033688,5.935868,0.996549,-0.009661,2.343222,,0.51462,0.025473,-0.130236,0.23977,0.028825,96.508151,82.594492,,0.595343,,-0.012408,0.041007,0.799248,0.342141,0.255359,1.38351,1.816687,1703.969394,0.004539,-0.106661,0.970946,,,8.535399,119.820048,5.680183,13.452816,0
C15353,C15353,0.119734,0.821019,-0.306173,1.284723,-14.199164,,-0.002424,0.357359,3.505228,0.218187,0.057357,0.175015,-0.028784,0.068138,8308.492391,0.265006,1.432857,0.094258,0.006335,33.124572,1.275619,,-0.019684,,0.311836,0.078254,,3.596523,3.317637,0.113091,-0.036806,97.265866,7.022516,3.208837,0.126072,3.046329,,0.114544,0.014975,0.045119,,,70.002655,28.91013,-1.571818,0.48984,12.405795,,,1.06387,0.469736,0.251925,-2.128929,3.202407,-20.481443,0.01848,2.266539,1.0646,,108.239025,15.815714,86.443408,5.3454,12.571436,0
C13734,C13734,-0.054311,0.589429,0.058909,1.105275,-12.035538,,0.081983,0.645924,1.161886,0.406633,0.076633,-0.299675,0.011775,0.060877,4271.360758,0.075867,1.52874,-0.051655,0.067345,39.427471,1.735683,-0.015307,-0.077825,-0.148534,0.323649,0.000345,,0.98756,4.86645,0.295059,-0.010271,110.004569,4.579263,0.684995,0.054694,1.59107,,0.270154,0.077436,-0.009774,-1.136483,-0.043315,127.113398,59.235756,0.625825,0.970411,27.450554,-0.096192,0.027521,0.95489,0.39815,0.255906,0.875398,1.090316,8119.566448,0.02976,-0.303669,0.968146,,15.449856,6.102149,184.851491,4.743172,7.294027,0
C10757,C10757,-0.028082,0.557399,0.049422,1.394174,-31.32233,,0.02027,0.454851,1.040115,0.377692,0.047872,0.040112,0.024028,0.08536,6401.621859,0.140183,1.984943,0.062381,0.000248,37.338574,,0.024104,0.039201,0.232235,0.30309,0.183555,,0.391523,4.476237,0.35477,0.036136,96.456311,5.055617,-0.162999,0.069758,1.75503,,0.491941,0.043486,0.237443,0.060121,0.02097,118.633365,60.546,-0.769843,0.819719,37.037211,-0.037515,-0.031082,0.9247,0.383938,0.35178,1.768487,1.341672,3944.928326,0.028449,0.095469,0.959503,,37.283017,8.198539,61.199018,6.197031,4.478715,0
C11723,C11723,,0.566937,0.252488,0.941419,117.191184,,0.118227,1.472403,0.839554,0.55133,0.1138,-0.015204,0.142055,0.099407,-344.271011,0.19337,3.114552,0.12998,0.054026,103.867657,0.948874,,,,0.371411,,,0.059108,5.086715,0.551427,0.04706,196.182116,1.842108,0.641916,0.108074,0.835716,,0.783945,0.210916,0.384016,0.15225,,207.878001,56.547007,,0.666335,85.65723,0.053486,0.011272,2.362503,0.20693,0.403869,1.479185,1.08416,15690.14542,0.162048,,0.718532,,6.431726,5.856616,136.588544,6.236229,1.575933,0
C14895,C14895,,0.536097,0.016391,-0.15947,-91.55972,,0.072988,1.18857,1.028025,0.168237,0.088117,-0.235255,-0.026825,0.000624,20178.37081,0.161515,1.722421,0.052637,-0.078763,34.120578,1.325353,0.024016,,0.086186,0.289115,0.060649,,-0.721298,4.072352,1.076507,-0.047976,244.724096,3.423486,0.600675,-0.031436,0.64057,,-0.025328,-0.078703,0.684108,0.878407,-0.086967,102.842163,60.430211,,0.240482,25.054007,0.015003,-0.089338,0.379039,0.996881,0.578345,-0.784561,0.353163,-1296.742229,-0.121355,,1.008356,,57.3075,4.4076,217.704925,1.997155,-0.256974,0
C14844,C14844,0.190895,0.291013,0.29918,7.212908,0.368694,,0.09049,5.734228,2.096775,0.650375,0.098094,-0.173916,0.05725,0.024365,2513.383338,1.79286,1.47982,0.179063,0.064684,,1.44301,,0.055216,0.069745,0.606207,0.607315,,-4.144682,3.10761,-0.010664,0.138222,81.223058,5.586511,5.072113,-0.015635,2.056251,,0.639911,0.052373,0.080214,,,140.858807,67.510053,,0.606772,,,,3.840826,0.200938,0.286053,2.099842,9.807407,597.391495,0.088709,0.349727,0.950464,,,8.587649,41.584935,5.124945,36.203606,0
C13024,C13024,-0.023448,0.587759,-0.066359,2.004407,67.766896,,0.076869,4.421762,1.139479,0.379833,-0.019746,0.633538,0.073338,0.059958,322.563578,-0.003479,5.209134,0.097726,0.032042,,1.019458,,0.072864,0.384265,0.530146,-0.142745,,1.580609,4.066708,0.200974,-0.036303,74.764527,7.158881,0.911925,0.057649,2.559855,,0.781658,0.079791,0.754002,0.088724,,63.889346,34.437628,,2.254141,,-0.056053,-0.00304,1.152552,0.35718,0.066747,1.326369,1.656927,1835.179037,0.101869,-0.024473,,,,10.460085,53.44933,11.64767,1.637424,0
C14712,C14712,0.003642,0.713585,0.535332,1.092184,29.782656,,0.052951,0.03883,3,0.617868,0.228566,0.305731,0.120314,-0.004389,2184.884123,0.867188,3.381507,0.213519,0.091152,,1.077029,,0.081158,,0.300336,1.152949,,1.43308,3.559076,0.050673,0.096826,44.660776,4.999784,10.931403,-0.012487,3.338932,,0.51501,0.009184,-0.10302,,,60.10502,41.561944,,1.498586,,,,1.291106,0.45458,0.154142,4.619433,1.575158,1694.698341,0.054751,0.671653,0.969762,,,6.608475,35.301204,7.485247,10.621382,0
C14870,C14870,,0.443007,0.649294,4.121788,29.755177,,0.134887,1.532269,2.066825,0.648652,0.205621,0.455987,0.106212,0.042047,210.509962,0.910118,4.984684,0.227126,0.102601,87.640567,1.251633,,,,0.351374,0.4681,,,3.319698,0.260498,0.116864,87.990066,4.473529,6.56391,0.088986,1.816298,,0.840708,0.08281,0.243127,,,151.858493,44.454906,,2.64276,54.380288,,,3.420506,0.27952,0.1596,,,1070.53027,0.151611,,0.994029,,7.182313,11.428374,33.619626,10.493047,,0
