,MSID,target-label,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
4424,4424,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4425,4425,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4426,4426,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4427,4427,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4428,4428,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4430,4430,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4431,4431,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4432,4432,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4433,4433,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4434,4434,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4435,4435,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4436,4436,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4438,4438,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4440,4440,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4441,4441,POISONOUS,CONVEX,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4442,4442,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4443,4443,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4445,4445,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4447,4447,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4453,4453,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4455,4455,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4456,4456,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4458,4458,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4459,4459,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4460,4460,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4461,4461,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4465,4465,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4474,4474,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4475,4475,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4476,4476,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4477,4477,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4478,4478,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4479,4479,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,BUFF,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4480,4480,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4481,4481,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4484,4484,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4485,4485,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4487,4487,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4488,4488,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4492,4492,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4493,4493,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4494,4494,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4496,4496,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4497,4497,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4499,4499,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4500,4500,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4502,4502,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4504,4504,POISONOUS,FLAT,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4505,4505,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4506,4506,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4507,4507,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4509,4509,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4510,4510,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4511,4511,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4512,4512,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4513,4513,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4515,4515,POISONOUS,FLAT,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4517,4517,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4519,4519,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4520,4520,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4521,4521,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4522,4522,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4523,4523,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4525,4525,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4526,4526,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4527,4527,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4528,4528,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4529,4529,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4530,4530,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4531,4531,POISONOUS,FLAT,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4533,4533,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4534,4534,POISONOUS,FLAT,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4537,4537,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4538,4538,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4539,4539,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4540,4540,POISONOUS,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4541,4541,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4542,4542,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4543,4543,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4544,4544,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4545,4545,POISONOUS,CONVEX,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4546,4546,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
4547,4547,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4548,4548,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4549,4549,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4551,4551,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4552,4552,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4553,4553,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4554,4554,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
4555,4555,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4556,4556,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4558,4558,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4559,4559,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4561,4561,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4562,4562,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4563,4563,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4564,4564,POISONOUS,CONVEX,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4565,4565,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
4566,4566,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
4567,4567,POISONOUS,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4568,4568,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
4569,4569,POISONOUS,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
4570,4570,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
